id,cltv
126677,98232.65
126678,81258.97
126679,111745.03
126680,78928.77
126681,90209.05
126682,79230.20
126683,79407.36
126684,45474.26
126685,55494.15
126686,76018.33
126687,47019.32
126688,111316.21
126689,90819.59
126690,123016.34
126691,95052.46
126692,108457.50
126693,90400.07
126694,44059.78
126695,95210.54
126696,96948.66
126697,47462.48
126698,45738.32
126699,133361.61
126700,89439.05
126701,52421.88
126702,46201.13
126703,42885.81
126704,91736.41
126705,42906.80
126706,96143.11
126707,102621.31
126708,47387.10
126709,89723.59
126710,105624.88
126711,84977.00
126712,50895.03
126713,86810.94
126714,46128.48
126715,94828.90
126716,48194.52
126717,78817.57
126718,121925.98
126719,47190.70
126720,93797.63
126721,94588.05
126722,91150.50
126723,43370.26
126724,111484.71
126725,47149.68
126726,49002.60
126727,96905.08
126728,44170.15
126729,101192.71
126730,43601.95
126731,46257.61
126732,105035.61
126733,80547.36
126734,46330.05
126735,92792.92
126736,121176.54
126737,44427.97
126738,46716.70
126739,89651.59
126740,112756.84
126741,46989.34
126742,93847.31
126743,85113.88
126744,104922.65
126745,91152.08
126746,104669.63
126747,45960.82
126748,109806.02
126749,92592.33
126750,97433.12
126751,105732.33
126752,105481.71
126753,94991.49
126754,46260.94
126755,87992.55
126756,80328.33
126757,84110.81
126758,46152.58
126759,48557.30
126760,96288.79
126761,86153.74
126762,89008.20
126763,79882.70
126764,43806.88
126765,95374.00
126766,117769.72
126767,84094.33
126768,44643.15
126769,77859.69
126770,42822.58
126771,50753.35
126772,44523.86
126773,90278.98
126774,91009.17
126775,46635.29
126776,95747.53
126777,80219.98
126778,84994.88
126779,92846.63
126780,80856.78
126781,100220.04
126782,83310.78
126783,44443.37
126784,80525.61
126785,100595.86
126786,87069.79
126787,78131.80
126788,98830.25
126789,79379.81
126790,81455.80
126791,102583.20
126792,42862.70
126793,96161.14
126794,92168.26
126795,44533.51
126796,50051.00
126797,95000.13
126798,96260.91
126799,85587.49
126800,90733.18
126801,45422.41
126802,108607.01
126803,44606.73
126804,45966.55
126805,96643.08
126806,104698.68
126807,88821.49
126808,46162.63
126809,46548.77
126810,99749.41
126811,101328.18
126812,98636.17
126813,99653.12
126814,91736.41
126815,99880.48
126816,94582.41
126817,119811.50
126818,50301.66
126819,84018.42
126820,92492.62
126821,103678.47
126822,47198.97
126823,84664.98
126824,110132.92
126825,88978.13
126826,44848.80
126827,125611.38
126828,82172.68
126829,48723.26
126830,94701.17
126831,43685.64
126832,46143.52
126833,109268.24
126834,97796.87
126835,116793.66
126836,107627.39
126837,86857.91
126838,95644.38
126839,98575.45
126840,100223.54
126841,46783.08
126842,46918.05
126843,43290.96
126844,104999.78
126845,89252.18
126846,43689.66
126847,98451.38
126848,48456.89
126849,104405.75
126850,139836.33
126851,45345.97
126852,47575.15
126853,45956.68
126854,46655.76
126855,93762.20
126856,104194.14
126857,88844.49
126858,46444.96
126859,83533.89
126860,103242.03
126861,45583.35
126862,94878.35
126863,45951.50
126864,111728.76
126865,45298.27
126866,122583.73
126867,104295.90
126868,43228.42
126869,80697.45
126870,91858.49
126871,115496.46
126872,93413.69
126873,91149.99
126874,46233.55
126875,129080.24
126876,44433.30
126877,84586.83
126878,90400.07
126879,105102.62
126880,134776.17
126881,98636.09
126882,119170.47
126883,110860.39
126884,76594.53
126885,87807.31
126886,126072.96
126887,104636.61
126888,47727.14
126889,92542.13
126890,94437.08
126891,45054.60
126892,45089.47
126893,46907.51
126894,96918.51
126895,98919.91
126896,45365.22
126897,44594.98
126898,108442.89
126899,45936.24
126900,131838.90
126901,45824.43
126902,45912.57
126903,91410.01
126904,43745.78
126905,91792.10
126906,44713.39
126907,99498.05
126908,46154.29
126909,44058.82
126910,108984.46
126911,93392.65
126912,49969.83
126913,81565.15
126914,104541.64
126915,107450.44
126916,95651.75
126917,136553.46
126918,43997.57
126919,45819.62
126920,45699.35
126921,94313.27
126922,46683.72
126923,45051.60
126924,45406.96
126925,44059.78
126926,91402.47
126927,98624.10
126928,79033.78
126929,77983.36
126930,82083.96
126931,103190.50
126932,108227.25
126933,100438.47
126934,92511.03
126935,99623.43
126936,74762.37
126937,129634.44
126938,95308.45
126939,44436.41
126940,49050.39
126941,123272.29
126942,81294.24
126943,88393.17
126944,45364.50
126945,45853.06
126946,84451.04
126947,98974.94
126948,46078.26
126949,96187.31
126950,97956.65
126951,78981.97
126952,46028.66
126953,106552.96
126954,42934.68
126955,103751.79
126956,127240.22
126957,118418.31
126958,52056.10
126959,90363.23
126960,44171.37
126961,88835.39
126962,87064.01
126963,92994.17
126964,112472.44
126965,97811.36
126966,45112.64
126967,44238.80
126968,47188.91
126969,131106.40
126970,109317.98
126971,45379.37
126972,97822.51
126973,44658.51
126974,43709.34
126975,46263.44
126976,100559.09
126977,83255.96
126978,79645.19
126979,91402.47
126980,57678.97
126981,44914.58
126982,80671.34
126983,83255.84
126984,92771.26
126985,78940.43
126986,82708.03
126987,78975.60
126988,96654.97
126989,46814.03
126990,45086.73
126991,42674.90
126992,45336.71
126993,79153.81
126994,77385.81
126995,99387.04
126996,94916.32
126997,44872.28
126998,82710.19
126999,44613.43
127000,90402.37
127001,46460.51
127002,44335.40
127003,44594.46
127004,82826.88
127005,45768.42
127006,92098.79
127007,110052.27
127008,94344.18
127009,44758.11
127010,84999.37
127011,44822.51
127012,89394.52
127013,90703.23
127014,47003.74
127015,94667.95
127016,124440.46
127017,78600.64
127018,42234.29
127019,103080.79
127020,47076.17
127021,44524.52
127022,46833.30
127023,96446.22
127024,98351.41
127025,42875.70
127026,98596.22
127027,106741.38
127028,119610.06
127029,113930.37
127030,48082.50
127031,44841.13
127032,88404.04
127033,128786.40
127034,83554.52
127035,78405.98
127036,98473.75
127037,45840.76
127038,47935.60
127039,92969.87
127040,46854.54
127041,90592.29
127042,89093.58
127043,97473.64
127044,121074.46
127045,119601.06
127046,128163.24
127047,45606.38
127048,115420.24
127049,80980.73
127050,77916.87
127051,48180.86
127052,46701.69
127053,93377.87
127054,88587.49
127055,92127.58
127056,46651.10
127057,115975.38
127058,48854.84
127059,46739.06
127060,78123.17
127061,44882.44
127062,90624.93
127063,44544.08
127064,45636.76
127065,90391.31
127066,94504.49
127067,109201.49
127068,44807.29
127069,95725.26
127070,46364.71
127071,44177.49
127072,78387.17
127073,105254.60
127074,122417.67
127075,89723.59
127076,44759.88
127077,45641.19
127078,45664.12
127079,102738.18
127080,82573.97
127081,84336.24
127082,82173.35
127083,82213.87
127084,114830.20
127085,81902.35
127086,94081.04
127087,46868.99
127088,119108.35
127089,45097.36
127090,45658.94
127091,112583.43
127092,95374.90
127093,81532.15
127094,77693.37
127095,97039.03
127096,99297.76
127097,45965.21
127098,44571.05
127099,101967.77
127100,99741.65
127101,104935.63
127102,45851.11
127103,94939.63
127104,102076.31
127105,78512.77
127106,45097.36
127107,89968.39
127108,98699.84
127109,46113.77
127110,87241.51
127111,113462.64
127112,49913.07
127113,89717.10
127114,110117.86
127115,96060.97
127116,92972.51
127117,46729.96
127118,114405.42
127119,110573.70
127120,42409.12
127121,84357.30
127122,95000.13
127123,44413.95
127124,112905.58
127125,87022.57
127126,99102.74
127127,106950.70
127128,90190.72
127129,47360.23
127130,114972.54
127131,44185.88
127132,43769.84
127133,78131.70
127134,98945.86
127135,119509.86
127136,111538.16
127137,85660.06
127138,47103.73
127139,82588.53
127140,106418.65
127141,47762.74
127142,44157.17
127143,95072.64
127144,45261.05
127145,46613.45
127146,137223.05
127147,45220.03
127148,87206.87
127149,44403.82
127150,91651.05
127151,98420.14
127152,108299.97
127153,46675.04
127154,50889.02
127155,96357.95
127156,92787.06
127157,101700.34
127158,46533.03
127159,42923.08
127160,99123.48
127161,82085.88
127162,78442.56
127163,93871.01
127164,105700.28
127165,78845.28
127166,130405.01
127167,109093.86
127168,45464.72
127169,94219.62
127170,43846.75
127171,48232.75
127172,87710.84
127173,90851.45
127174,111694.70
127175,50854.77
127176,46151.68
127177,99626.11
127178,98880.50
127179,106005.07
127180,117777.57
127181,95668.79
127182,132221.03
127183,136526.69
127184,100624.64
127185,47025.63
127186,44069.05
127187,104569.46
127188,86729.35
127189,88614.40
127190,93688.18
127191,104736.25
127192,46390.05
127193,97944.58
127194,117145.18
127195,48363.20
127196,43859.92
127197,44883.08
127198,84347.16
127199,119047.06
127200,103055.09
127201,84651.94
127202,49410.23
127203,101463.89
127204,82565.65
127205,46166.75
127206,44848.85
127207,100903.96
127208,44754.57
127209,91061.72
127210,43194.08
127211,103256.74
127212,90226.47
127213,46165.59
127214,95725.26
127215,42293.51
127216,44560.46
127217,94303.64
127218,90907.30
127219,89926.69
127220,103816.64
127221,49606.14
127222,89215.24
127223,81112.29
127224,48725.23
127225,43951.16
127226,85504.50
127227,76723.31
127228,43109.72
127229,96317.45
127230,118528.82
127231,97146.99
127232,88877.46
127233,90367.38
127234,90007.43
127235,107521.33
127236,87421.86
127237,114759.87
127238,79325.14
127239,44117.37
127240,47836.47
127241,92419.32
127242,96214.82
127243,78018.60
127244,93022.05
127245,85004.90
127246,92309.01
127247,105777.43
127248,111029.27
127249,112964.59
127250,93099.61
127251,45397.70
127252,44228.93
127253,105361.86
127254,45388.61
127255,84217.87
127256,45997.08
127257,104273.49
127258,50869.80
127259,79182.29
127260,77465.35
127261,83275.51
127262,126385.69
127263,97019.68
127264,43748.36
127265,44925.40
127266,93536.29
127267,85123.24
127268,89599.76
127269,45179.81
127270,81138.92
127271,46096.99
127272,91953.77
127273,98379.93
127274,79690.38
127275,94503.13
127276,45586.20
127277,80492.91
127278,43892.17
127279,46642.41
127280,92063.02
127281,45156.04
127282,93912.00
127283,87331.17
127284,84084.50
127285,96288.59
127286,80393.04
127287,82755.32
127288,86638.55
127289,46767.99
127290,43795.38
127291,51190.82
127292,86908.59
127293,91620.79
127294,85349.95
127295,144506.12
127296,82716.48
127297,46694.94
127298,86304.82
127299,103358.91
127300,93401.25
127301,89858.06
127302,46390.47
127303,46874.33
127304,81680.33
127305,45037.69
127306,43546.00
127307,96707.36
127308,85081.38
127309,46656.36
127310,92812.06
127311,100064.74
127312,44758.11
127313,77176.72
127314,46767.14
127315,95007.37
127316,100486.83
127317,91577.72
127318,99619.12
127319,45986.55
127320,47619.62
127321,45429.66
127322,45719.90
127323,104214.51
127324,94173.99
127325,97348.06
127326,97782.45
127327,50073.30
127328,102545.17
127329,87256.98
127330,110761.34
127331,105796.49
127332,105807.97
127333,46544.52
127334,47206.64
127335,48203.87
127336,95353.30
127337,101186.79
127338,83704.76
127339,44668.20
127340,44219.60
127341,91561.74
127342,94715.56
127343,45337.46
127344,103465.13
127345,85952.93
127346,96682.07
127347,44119.19
127348,45980.80
127349,44943.30
127350,112400.18
127351,85628.93
127352,90800.88
127353,132991.29
127354,96419.09
127355,90861.46
127356,104627.61
127357,45207.32
127358,44319.07
127359,131465.55
127360,105602.27
127361,90617.41
127362,50346.14
127363,89249.11
127364,117499.52
127365,80118.93
127366,106559.99
127367,88093.06
127368,104068.57
127369,88288.81
127370,85991.77
127371,89342.49
127372,45408.87
127373,45318.81
127374,45224.73
127375,96822.45
127376,45505.42
127377,45799.83
127378,82716.48
127379,47002.62
127380,84525.12
127381,43348.81
127382,42175.73
127383,91886.04
127384,107980.38
127385,100969.97
127386,103598.05
127387,94326.55
127388,98781.07
127389,79993.40
127390,78936.15
127391,45807.69
127392,101162.49
127393,106827.59
127394,84341.20
127395,86712.34
127396,46249.52
127397,95970.12
127398,115946.90
127399,108328.00
127400,46529.79
127401,45104.22
127402,87460.45
127403,110340.92
127404,79530.28
127405,46791.13
127406,45056.61
127407,45893.49
127408,51691.78
127409,122528.16
127410,97418.01
127411,46423.38
127412,99621.26
127413,79182.29
127414,88214.31
127415,44919.41
127416,79325.14
127417,43681.64
127418,43648.98
127419,89000.87
127420,44305.77
127421,99474.19
127422,118225.83
127423,50558.32
127424,45914.57
127425,94952.09
127426,46632.68
127427,91296.15
127428,93908.42
127429,109156.02
127430,99061.81
127431,79656.79
127432,122455.79
127433,46561.11
127434,101006.06
127435,81425.37
127436,134818.12
127437,112589.41
127438,84734.26
127439,99388.19
127440,92602.50
127441,42762.17
127442,98648.74
127443,89029.42
127444,107084.43
127445,113405.04
127446,90410.70
127447,107820.27
127448,98393.45
127449,119002.52
127450,46762.82
127451,43859.92
127452,45221.21
127453,96042.44
127454,45327.36
127455,106405.43
127456,80782.27
127457,79387.61
127458,47577.95
127459,84347.16
127460,97163.07
127461,101390.53
127462,125741.82
127463,45787.73
127464,45619.11
127465,97850.75
127466,115809.03
127467,101333.55
127468,108534.64
127469,48298.64
127470,106345.94
127471,47076.48
127472,92718.00
127473,84412.53
127474,85275.36
127475,53701.03
127476,48110.25
127477,90250.92
127478,105303.92
127479,90258.77
127480,106591.82
127481,91388.98
127482,80846.14
127483,118890.31
127484,108220.86
127485,111732.25
127486,46124.64
127487,96904.64
127488,91592.76
127489,116662.04
127490,82645.72
127491,99399.51
127492,49260.02
127493,91703.74
127494,82167.19
127495,56164.62
127496,46595.73
127497,109816.45
127498,96452.96
127499,89327.01
127500,86222.71
127501,90384.85
127502,85723.62
127503,112400.70
127504,106610.61
127505,43070.06
127506,101149.96
127507,45504.31
127508,96394.82
127509,90175.05
127510,82337.01
127511,43859.92
127512,90794.84
127513,106371.06
127514,111399.49
127515,79139.46
127516,98938.15
127517,45196.39
127518,89936.58
127519,104119.52
127520,98433.31
127521,102298.63
127522,96765.35
127523,81580.46
127524,77362.52
127525,113667.15
127526,45975.29
127527,44133.54
127528,46280.70
127529,81131.70
127530,53154.26
127531,47441.21
127532,88393.17
127533,94596.26
127534,47989.62
127535,82352.13
127536,92970.52
127537,88434.35
127538,45058.21
127539,86327.59
127540,92503.95
127541,96446.10
127542,49572.97
127543,47252.42
127544,89855.32
127545,46890.81
127546,91503.55
127547,83874.57
127548,46235.91
127549,42661.77
127550,99985.01
127551,79850.34
127552,104440.62
127553,95774.17
127554,90239.76
127555,100094.00
127556,99971.77
127557,99437.39
127558,43610.41
127559,90923.14
127560,45364.26
127561,85730.35
127562,112542.16
127563,100040.89
127564,119372.66
127565,78830.44
127566,44027.06
127567,78264.57
127568,83782.87
127569,47342.98
127570,44039.02
127571,84525.38
127572,90851.45
127573,48071.24
127574,45397.70
127575,119166.26
127576,44970.45
127577,88108.11
127578,98877.45
127579,98476.87
127580,102881.52
127581,95720.05
127582,100132.85
127583,99257.33
127584,83978.64
127585,46444.77
127586,111645.59
127587,44260.99
127588,114749.71
127589,44203.07
127590,99417.50
127591,79229.98
127592,44954.80
127593,108876.50
127594,98511.93
127595,43745.57
127596,46771.61
127597,87901.19
127598,83156.92
127599,101013.99
127600,84446.97
127601,108764.08
127602,102217.08
127603,79288.60
127604,49969.05
127605,88241.88
127606,82205.61
127607,49249.15
127608,99646.73
127609,44497.77
127610,92841.27
127611,94598.05
127612,94758.92
127613,95532.06
127614,91023.55
127615,84870.22
127616,104662.26
127617,109294.88
127618,79007.47
127619,86838.08
127620,112036.55
127621,108674.36
127622,95664.86
127623,47665.01
127624,79678.79
127625,44456.00
127626,98155.13
127627,48729.29
127628,100399.60
127629,105757.97
127630,44195.25
127631,118254.39
127632,123942.43
127633,46963.76
127634,45537.09
127635,90906.66
127636,100974.03
127637,116362.03
127638,84496.58
127639,94592.77
127640,50164.27
127641,108877.92
127642,92184.09
127643,44994.38
127644,91340.09
127645,101490.00
127646,100024.94
127647,84331.64
127648,93192.99
127649,91498.05
127650,47080.78
127651,44855.76
127652,79281.30
127653,91025.92
127654,45997.29
127655,102223.10
127656,120243.78
127657,87027.69
127658,104993.46
127659,106920.87
127660,95852.74
127661,99454.79
127662,108557.38
127663,47132.45
127664,47723.36
127665,101003.83
127666,95572.47
127667,110792.66
127668,44202.80
127669,52855.03
127670,44852.81
127671,115399.40
127672,44758.11
127673,43443.44
127674,99499.98
127675,46396.01
127676,109842.91
127677,46683.72
127678,90612.22
127679,102362.37
127680,45530.51
127681,93685.95
127682,44744.72
127683,113281.88
127684,42472.44
127685,89133.60
127686,94143.00
127687,90495.58
127688,81918.13
127689,87997.87
127690,79604.97
127691,98567.39
127692,45663.32
127693,92755.46
127694,89168.52
127695,50897.62
127696,90463.54
127697,102539.95
127698,125295.77
127699,79676.70
127700,97203.72
127701,96763.66
127702,59058.77
127703,97125.81
127704,43859.92
127705,81526.04
127706,44081.51
127707,45397.70
127708,84995.91
127709,96709.38
127710,98206.11
127711,94591.60
127712,93297.10
127713,45856.07
127714,43526.43
127715,80376.07
127716,79830.48
127717,135893.18
127718,101412.88
127719,113070.89
127720,91548.38
127721,45984.80
127722,43573.44
127723,84193.40
127724,80367.85
127725,111065.84
127726,45961.46
127727,103026.31
127728,102946.13
127729,47260.07
127730,100615.40
127731,43244.69
127732,45733.93
127733,102634.50
127734,44406.04
127735,95891.17
127736,99717.70
127737,44119.18
127738,87882.84
127739,47430.17
127740,85275.36
127741,44387.81
127742,47458.42
127743,44901.87
127744,103853.64
127745,96149.50
127746,103513.33
127747,84946.70
127748,84193.71
127749,45723.41
127750,102744.40
127751,100319.03
127752,45530.89
127753,47141.69
127754,48671.61
127755,110297.78
127756,84525.12
127757,45437.28
127758,94221.33
127759,43328.65
127760,44949.66
127761,115694.67
127762,98917.82
127763,103206.56
127764,80561.37
127765,82592.75
127766,95150.01
127767,83237.47
127768,52409.31
127769,45361.65
127770,78434.99
127771,91949.26
127772,115393.84
127773,46251.51
127774,105805.48
127775,114144.96
127776,99328.99
127777,90775.40
127778,97475.32
127779,44544.89
127780,93457.45
127781,101330.39
127782,45294.67
127783,46671.01
127784,118597.78
127785,45940.10
127786,109859.28
127787,97434.11
127788,93430.50
127789,95863.82
127790,82155.57
127791,122592.42
127792,94741.92
127793,110574.55
127794,87551.57
127795,107007.28
127796,46881.65
127797,77376.79
127798,106598.20
127799,85937.81
127800,43709.01
127801,118516.45
127802,53350.42
127803,106557.60
127804,103309.95
127805,101095.79
127806,47997.62
127807,46091.26
127808,87725.61
127809,46336.11
127810,98598.65
127811,88723.29
127812,93843.74
127813,93744.65
127814,121097.66
127815,144608.27
127816,46595.87
127817,100222.89
127818,79222.12
127819,80407.33
127820,97164.14
127821,95966.16
127822,81131.70
127823,46042.90
127824,86994.80
127825,109972.03
127826,91512.98
127827,110816.38
127828,46180.63
127829,83484.80
127830,124588.96
127831,92139.05
127832,131258.73
127833,78551.00
127834,83530.14
127835,78012.69
127836,89374.67
127837,43610.41
127838,89030.09
127839,47553.67
127840,43434.49
127841,44497.97
127842,77397.94
127843,77202.06
127844,43326.14
127845,45591.71
127846,109593.80
127847,124383.90
127848,45113.78
127849,91964.68
127850,92258.43
127851,47771.36
127852,94387.64
127853,99119.14
127854,110789.05
127855,99916.54
127856,97152.81
127857,51912.79
127858,103371.89
127859,98810.45
127860,92824.19
127861,83932.76
127862,48871.78
127863,81497.30
127864,45573.66
127865,44190.06
127866,86356.24
127867,110819.67
127868,90052.97
127869,91087.53
127870,85524.94
127871,91227.32
127872,45616.64
127873,52731.65
127874,45374.60
127875,83994.18
127876,47007.37
127877,49865.90
127878,120011.98
127879,85788.45
127880,89995.75
127881,44626.95
127882,93110.89
127883,93759.24
127884,45137.49
127885,115833.20
127886,96518.95
127887,47026.78
127888,81435.26
127889,92435.70
127890,123619.80
127891,116505.53
127892,46570.62
127893,81982.31
127894,46015.09
127895,43160.80
127896,85740.52
127897,48207.76
127898,89007.81
127899,90161.91
127900,86299.48
127901,91245.27
127902,105899.36
127903,108655.77
127904,104006.21
127905,44335.17
127906,43491.58
127907,93033.84
127908,49071.12
127909,44811.40
127910,87568.34
127911,100833.73
127912,108111.81
127913,51628.32
127914,90344.40
127915,77971.51
127916,88714.59
127917,92610.02
127918,44014.30
127919,44692.62
127920,104103.30
127921,104121.62
127922,44333.10
127923,101904.48
127924,91810.14
127925,84692.37
127926,90684.92
127927,50081.45
127928,117328.97
127929,44939.27
127930,103141.13
127931,79010.13
127932,46454.41
127933,110169.56
127934,82155.57
127935,91180.18
127936,95502.18
127937,99044.94
127938,97532.82
127939,104083.83
127940,102231.52
127941,44128.64
127942,114644.81
127943,43806.44
127944,46418.30
127945,90666.84
127946,43694.92
127947,88109.08
127948,100224.08
127949,43919.29
127950,81590.27
127951,46533.03
127952,97721.23
127953,92634.66
127954,46323.88
127955,43742.72
127956,51144.48
127957,45336.71
127958,107278.87
127959,117012.04
127960,89865.97
127961,82688.91
127962,96665.22
127963,46679.80
127964,82065.47
127965,108715.40
127966,47347.78
127967,47031.57
127968,99599.38
127969,110205.33
127970,80500.06
127971,115539.19
127972,104965.28
127973,77473.67
127974,99446.40
127975,120696.73
127976,111011.10
127977,110964.07
127978,44203.07
127979,101603.62
127980,93844.84
127981,94570.71
127982,121790.48
127983,46254.32
127984,47855.43
127985,44999.49
127986,90289.54
127987,44935.14
127988,122745.87
127989,48013.80
127990,89497.87
127991,109054.81
127992,94702.63
127993,135538.78
127994,94694.76
127995,89650.14
127996,108017.97
127997,97572.79
127998,44088.51
127999,106623.81
128000,52363.57
128001,114441.40
128002,46155.51
128003,104156.44
128004,45502.62
128005,82513.77
128006,102133.16
128007,97012.70
128008,47416.62
128009,45583.35
128010,50445.47
128011,42927.83
128012,45781.74
128013,88688.09
128014,50010.14
128015,44696.37
128016,123766.41
128017,78329.24
128018,112099.73
128019,44871.25
128020,91118.32
128021,43897.05
128022,85275.36
128023,45721.03
128024,45676.84
128025,107012.01
128026,98262.52
128027,104733.18
128028,50218.32
128029,81048.03
128030,105081.75
128031,85199.86
128032,106956.38
128033,88647.23
128034,82755.32
128035,123483.17
128036,85293.04
128037,44675.80
128038,98675.48
128039,134058.84
128040,106667.90
128041,84558.21
128042,97735.59
128043,95977.25
128044,92357.87
128045,106345.00
128046,49023.26
128047,46712.13
128048,81297.64
128049,45781.00
128050,46775.70
128051,50676.92
128052,77971.51
128053,117371.63
128054,124457.81
128055,46108.52
128056,78163.94
128057,100589.94
128058,92398.12
128059,99825.91
128060,79900.39
128061,114801.13
128062,111007.43
128063,111258.30
128064,89781.42
128065,103104.77
128066,102385.64
128067,78406.85
128068,43449.76
128069,100546.67
128070,47342.08
128071,42755.59
128072,92581.66
128073,42496.29
128074,83591.22
128075,99795.37
128076,101602.00
128077,91605.89
128078,101355.79
128079,101202.48
128080,102898.25
128081,120795.28
128082,84767.33
128083,82540.58
128084,94449.09
128085,91705.83
128086,43409.79
128087,101938.42
128088,84987.45
128089,103142.33
128090,105090.49
128091,82155.57
128092,84987.45
128093,103784.97
128094,107618.58
128095,91562.52
128096,93124.54
128097,102007.10
128098,78733.70
128099,91152.08
128100,44872.28
128101,92502.89
128102,76254.74
128103,45758.58
128104,47036.95
128105,101010.21
128106,100667.91
128107,85995.72
128108,84172.18
128109,44893.01
128110,94929.79
128111,83415.71
128112,95501.28
128113,103796.07
128114,96628.76
128115,50968.11
128116,102329.01
128117,91258.18
128118,95924.76
128119,127496.89
128120,81233.12
128121,44939.57
128122,56888.06
128123,100695.14
128124,48222.72
128125,43303.94
128126,46368.22
128127,100994.61
128128,44302.46
128129,108758.00
128130,47537.09
128131,101922.84
128132,101105.34
128133,97174.03
128134,44116.02
128135,101080.57
128136,91116.31
128137,88555.20
128138,81793.70
128139,44333.10
128140,108452.02
128141,42721.00
128142,98767.47
128143,113430.67
128144,95970.91
128145,45320.18
128146,99524.69
128147,95515.03
128148,122625.21
128149,43227.06
128150,88694.51
128151,46786.34
128152,43378.97
128153,85049.74
128154,91724.44
128155,46900.85
128156,113094.08
128157,89310.08
128158,104690.06
128159,102611.23
128160,76155.13
128161,81290.35
128162,43623.32
128163,126077.33
128164,85970.84
128165,88460.94
128166,89872.48
128167,113946.50
128168,44439.93
128169,43696.68
128170,45282.04
128171,51790.59
128172,98760.04
128173,46147.90
128174,103859.56
128175,42636.98
128176,96981.44
128177,99214.14
128178,97602.38
128179,90377.21
128180,89701.09
128181,45087.53
128182,101232.64
128183,104021.90
128184,42539.36
128185,113903.18
128186,46268.24
128187,89867.11
128188,110473.52
128189,47768.34
128190,99571.66
128191,96240.83
128192,88232.97
128193,46632.69
128194,104461.47
128195,43859.92
128196,97491.92
128197,95095.40
128198,91993.53
128199,48897.96
128200,91092.37
128201,77795.35
128202,85586.32
128203,45813.08
128204,90304.70
128205,98117.36
128206,46179.82
128207,82592.75
128208,89922.84
128209,44333.10
128210,105201.22
128211,42690.84
128212,47705.05
128213,48940.89
128214,91779.61
128215,83615.28
128216,79182.29
128217,83818.16
128218,91001.60
128219,103247.27
128220,101729.40
128221,43606.78
128222,44238.80
128223,95466.61
128224,45309.67
128225,89300.87
128226,103663.38
128227,47536.97
128228,100440.07
128229,45537.09
128230,76551.65
128231,78175.54
128232,118983.19
128233,118031.91
128234,79493.31
128235,45618.23
128236,46868.59
128237,103358.59
128238,44439.61
128239,96827.97
128240,46585.53
128241,95364.06
128242,95785.41
128243,51728.58
128244,106324.43
128245,81256.77
128246,104231.07
128247,113070.86
128248,121182.26
128249,111296.95
128250,94980.90
128251,45726.75
128252,43017.86
128253,92496.20
128254,43694.92
128255,80628.13
128256,117494.33
128257,79606.04
128258,119662.94
128259,85099.29
128260,99356.95
128261,44387.51
128262,111640.27
128263,109333.77
128264,44347.53
128265,50047.61
128266,45910.38
128267,44256.34
128268,97496.63
128269,96732.65
128270,83282.04
128271,52387.82
128272,101886.76
128273,44825.29
128274,45985.40
128275,104099.81
128276,44297.06
128277,94228.64
128278,50338.92
128279,89778.93
128280,88238.41
128281,46838.95
128282,45231.99
128283,97908.13
128284,100452.68
128285,43098.53
128286,44790.74
128287,87382.15
128288,98552.13
128289,96142.26
128290,80926.31
128291,95446.19
128292,102494.30
128293,117450.50
128294,97788.85
128295,51090.46
128296,105003.95
128297,91986.35
128298,49946.68
128299,96605.46
128300,45227.07
128301,99094.53
128302,91510.00
128303,92241.75
128304,79524.48
128305,118288.13
128306,98926.16
128307,47555.83
128308,44581.04
128309,85690.39
128310,109682.21
128311,46305.73
128312,106413.87
128313,45436.05
128314,47448.73
128315,96538.61
128316,104586.41
128317,93029.44
128318,101997.19
128319,103118.07
128320,95924.17
128321,95721.19
128322,96941.47
128323,99664.00
128324,96285.67
128325,102990.35
128326,123875.77
128327,44152.35
128328,45454.16
128329,85741.66
128330,94403.43
128331,82646.87
128332,45023.15
128333,44178.85
128334,47989.32
128335,83462.94
128336,78088.20
128337,99500.04
128338,106559.20
128339,43472.61
128340,109593.80
128341,102479.22
128342,117070.83
128343,81929.99
128344,86654.46
128345,94246.13
128346,114799.95
128347,99138.23
128348,87198.05
128349,107397.20
128350,44554.41
128351,112133.71
128352,89746.70
128353,103538.35
128354,90568.65
128355,90594.01
128356,98100.56
128357,115034.36
128358,100322.14
128359,46515.34
128360,107146.85
128361,92440.04
128362,121564.11
128363,90746.80
128364,106384.20
128365,122060.66
128366,44387.51
128367,88514.89
128368,95583.43
128369,93841.27
128370,45313.58
128371,94263.21
128372,109911.11
128373,114654.47
128374,82716.48
128375,42814.46
128376,44333.10
128377,103337.09
128378,44147.50
128379,85587.49
128380,99788.08
128381,46308.44
128382,109569.52
128383,90518.50
128384,89051.13
128385,89837.70
128386,87970.69
128387,98556.23
128388,83061.86
128389,86485.39
128390,92163.65
128391,92408.90
128392,45365.98
128393,47172.94
128394,43917.41
128395,88622.80
128396,79182.29
128397,105215.94
128398,45174.45
128399,87089.85
128400,45863.91
128401,123090.29
128402,103517.95
128403,122560.23
128404,89769.76
128405,92335.12
128406,82295.65
128407,42592.54
128408,113345.42
128409,84897.67
128410,93149.50
128411,78499.75
128412,89855.87
128413,52523.38
128414,91435.89
128415,78817.57
128416,91858.49
128417,51370.65
128418,89990.78
128419,113942.19
128420,137734.16
128421,91457.10
128422,108375.58
128423,91346.83
128424,102749.95
128425,47387.10
